"";"BirdId";"MS";"TA";"BH";"LogitH";"H";"LogitB";"B";"HT";"WL";"YP";"SY";"CL";"LogitSurvWS";"U";"TH";"SurvWS";"HS";"LS";"CS";"Cort";"Cho";"DS";"AgeN";"SexN";"Sex";"Age";"MonthNum";"Density";"Latitude";"Longitude";"ObsCatchNr";"Area";"Catching_loc";"CapDate";"SampleYear"
"1708";"10514";506;95;4,5;NA;NA;NA;NA;0,165972222;257;2;"2017_2018";"Oosterschelde";2,43187440190775;1,089;124,6999969;0,919225816;63,8;66;80,8;16,88520503;5;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1709";"10515";449;95;4,599999905;-0,321136788879884;0,4203987287;-5,09870431217834;0,00606761052;0,175694444;257;2;"2017_2018";"Oosterschelde";2,43187440190775;0,316;109,9000015;0,919225816;65,4;70,3;83,6;10,32751026;7,4;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1710";"10516";535;97;4,699999809;-0,32561545072104;0,4193078324;-4,86533423007863;0,00765027322;0,144444444;265;2;"2017_2018";"Oosterschelde";3,0029657542241;0,311;124,8000031;0,95270793;68,6;44,1;53,9;14,33071795;6,2;79;2;1;"F";"Sub-Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1711";"10517";504;100;5,300000191;-0,292210907788626;0,4274626866;-5,01908434844552;0,00656716418;0,145138889;257;2;"2017_2018";"Oosterschelde";3,0029657542241;0,756;118,0999985;0,95270793;65,4;52,4;66,2;15,31024165;5,2;79;2;2;"M";"Sub-Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1712";"10518";478;95;6;NA;NA;NA;NA;0,155555556;268;2;"2017_2018";"Oosterschelde";2,43187440190775;0,483;118,4000015;0,919225816;77,7;77,7;82,7;9,582013891;5,3;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1713";"10519";585;98;5,099999905;-0,326102733421568;0,4191891892;-4,84092355323232;0,00783783784;0,154166667;267;2;"2017_2018";"Oosterschelde";2,43187440190775;0,746;119,1999969;0,919225816;56,5;64,9;87,3;9,863619798;5,9;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1714";"10520";543;87;4,800000191;-0,0683772975970692;0,4829123328;-4,978830493931;0,00683506686;0,153472222;260;2;"2017_2018";"Oosterschelde";2,43187440190775;1,309;122,5999985;0,919225816;60,3;67,2;85,4;14,8343597;8;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1715";"10521";511;96;3,099999905;-0,329166268057672;0,4184434968;-5,08840116357423;0,00613006397;0,151388889;273;2;"2017_2018";"Oosterschelde";2,43187440190775;0,819;123,1999969;0,919225816;64,7;69,9;83,8;10,6743812;6,8;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1716";"10522";567;99;4,699999809;-0,0649340125721745;0,4837721984;-5,04034819137163;0,00642988365;0,15;273;2;"2017_2018";"Oosterschelde";2,43187440190775;0,676;119,8000031;0,919225816;64,3;69,7;83,9;11,39913918;7,2;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1717";"10523";582;100;5;-0,216362161601527;0,4461194863;-5,13327424489621;0,00586264657;0,183333333;275;2;"2017_2018";"Oosterschelde";2,43187440190775;0,387;131,3999939;0,919225816;67,6;71,6;83,1;8,014431309;7,4;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1718";"10524";553;98;4,400000095;NA;NA;NA;NA;0,146527778;262;2;"2017_2018";"Oosterschelde";2,43187440190775;0,978;122;0,919225816;70,5;73,4;82,7;9,39585146;6,3;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1719";"10525";502;99;4,5;NA;NA;NA;NA;0,184722222;246;2;"2017_2018";"Oosterschelde";3,0029657542241;0,653;122,3000031;0,95270793;70,1;61,3;71,7;11,91671939;6,3;79;2;2;"M";"Sub-Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1720";"10526";536;99;5,300000191;-0,235334273207142;0,4414364641;-5,09709096053935;0,00607734807;0,142361111;274;2;"2017_2018";"Oosterschelde";3,0029657542241;1,265;121,0999985;0,95270793;66,2;60,6;73,6;12,01146228;5,3;79;2;1;"F";"Sub-Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1721";"10527";502;101;4,099999905;-0,38701640256206;0,4044357469;-5,07747379944325;0,00619699935;0,225;268;2;"2017_2018";"Oosterschelde";2,43187440190775;0,538;128,1999969;0,919225816;64,1;61,8;76,4;12,99697488;5,4;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1722";"10528";503;93;2,299999952;-0,440719222831808;0,3915696062;-4,88700184458258;0,0074875208;0,140277778;272;2;"2017_2018";"Oosterschelde";3,0029657542241;0,288;122;0,95270793;60,8;56;73,3;12,14439265;5,7;79;2;1;"F";"Sub-Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1723";"10529";629;97;5,699999809;NA;NA;NA;NA;0,190972222;265;2;"2017_2018";"Oosterschelde";2,43187440190775;0,659;123,8000031;0,919225816;70,5;73,4;82,7;9,770510627;6,8;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1724";"10530";481;98;3;-0,241562617585312;0,4399013042;-4,68319903333145;0,0091646105;0,1875;262;2;"2017_2018";"Oosterschelde";2,43187440190775;0,413;124,6999969;0,919225816;62,6;68,7;84,5;7,516924183;6,3;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1725";"10531";524;94;4;-0,242352559196949;0,4397066812;-4,51140880652494;0,01086366105;0,213194444;263;2;"2017_2018";"Oosterschelde";2,43187440190775;0,388;123,5;0,919225816;68,3;72;83;5,541405256;8,4;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1726";"10532";569;99;4,599999905;NA;NA;NA;NA;0,148611111;271;2;"2017_2018";"Oosterschelde";2,43187440190775;0,956;126,8000031;0,919225816;66,8;71,2;83,3;12,52607035;8,1;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1727";"10533";570;108;5,199999809;NA;NA;NA;NA;0,3;263;2;"2017_2018";"Oosterschelde";2,43187440190775;0,396;121,5999985;0,919225816;69;72,5;82,9;16,06343995;7,4;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1728";"10534";540;98;4,199999809;-0,295124114359935;0,4267498644;-5,07054354685754;0,00623982637;0,253472222;273;2;"2017_2018";"Oosterschelde";2,43187440190775;0,342;125,4000015;0,919225816;65,8;70,5;83,5;10,38266276;6,6;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1729";"10535";600;101;5,099999905;-0,384381433214846;0,4050705848;-4,88658264598043;0,0074906367;0,244444444;269;2;"2017_2018";"Oosterschelde";2,43187440190775;0,163;127,1999969;0,919225816;75,4;76,3;82,5;7,012873559;6,7;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1730";"10536";551;93;4,800000191;NA;NA;NA;NA;0,242361111;272;2;"2017_2018";"Oosterschelde";2,43187440190775;0,56;123,8000031;0,919225816;70,5;73,4;82,7;6,959483379;7,8;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1731";"10537";493;97;4,900000095;-0,246019355738339;0,4388035126;-4,93558012728761;0,00713501647;0,240972222;257;2;"2017_2018";"Oosterschelde";3,0029657542241;0,504;117,8000031;0,95270793;68,1;37;50,1;10,90957819;6;79;2;1;"F";"Sub-Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1732";"10538";530;95;3,5;-0,314206336066394;0,4220883534;-5,33030041207451;0,00481927711;0,240277778;264;2;"2017_2018";"Oosterschelde";2,43187440190775;0,313;128,8000031;0,919225816;69,4;72,7;82,8;11,10409414;7,5;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1733";"10539";545;102;4;-0,27425905221195;0,4318618042;-4,97590581407095;0,00685494927;0,215277778;267;2;"2017_2018";"Oosterschelde";3,0029657542241;0,622;125,0999985;0,95270793;62,8;60,3;76;7,801731816;7,4;79;2;1;"F";"Sub-Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1734";"10540";553;101;4,699999809;-0,247924594444539;0,4383343929;-5,34105752094362;0,00476795931;0,301388889;274;2;"2017_2018";"Oosterschelde";2,43187440190775;0,272;120,5999985;0,919225816;73,9;75,4;82,5;15,15508211;7,2;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1735";"10541";548;101;2,200000048;NA;NA;NA;NA;0,258333333;264;2;"2017_2018";"Oosterschelde";2,43187440190775;0,462;130,5;0,919225816;59,3;65,2;84,3;5,962023558;10;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1736";"10542";538;100;4,300000191;NA;NA;NA;NA;0,298611111;266;2;"2017_2018";"Oosterschelde";2,43187440190775;0,757;125,8000031;0,919225816;73,1;74,9;82,5;12,32885256;7,8;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1737";"10543";562;96;3,299999952;-0,0173397468441505;0,4956651719;-5,21945451798826;0,00538116592;0,297916667;264;2;"2017_2018";"Oosterschelde";2,43187440190775;0,38;128,6000061;0,919225816;68,3;72;83;14,03730751;8,5;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1738";"10544";538;98;4,300000191;NA;NA;NA;NA;0,297222222;264;2;"2017_2018";"Oosterschelde";2,43187440190775;0,342;131,5;0,919225816;79,2;78,6;82,9;8,816059619;10,4;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1739";"10545";464;97;4,5;-0,21108714275095;0,4474232946;-5,28051274162128;0,00506404528;0,296527778;260;2;"2017_2018";"Oosterschelde";2,43187440190775;0,593;119;0,919225816;63,3;69,1;84,2;11,3073853;8,9;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1740";"10546";404;95;4,400000095;NA;NA;NA;NA;0,295138889;256;2;"2017_2018";"Oosterschelde";3,0029657542241;NA;113,4000015;0,95270793;64,8;49,4;63,7;14,68216009;NA;79;2;2;"M";"Sub-Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1741";"10547";564;98;4,400000095;-0,172493467952247;0,4569832402;-4,84306159397285;0,00782122905;0,290972222;263;2;"2017_2018";"Oosterschelde";2,43187440190775;0,305;124,5;0,919225816;66,5;71;83,3;8,551629606;9;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1742";"10548";563;104;5,800000191;NA;NA;NA;NA;0,302777778;267;2;"2017_2018";"Oosterschelde";2,43187440190775;0,297;115,8000031;0,919225816;64,3;69,7;83,9;3,89076792;8,8;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1743";"10549";485;97;4,199999809;NA;NA;NA;NA;0,26875;275;2;"2017_2018";"Oosterschelde";2,43187440190775;0,373;113,9000015;0,919225816;65,8;70,5;83,5;5,818623274;8;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1744";"10550";509;91;5;-0,145878169439716;0,4635949943;-4,89956047723389;0,00739476678;0,211805556;252;2;"2017_2018";"Oosterschelde";3,0029657542241;0,443;108,9000015;0,95270793;66,7;50,8;63,9;4,03057165;7,2;79;2;2;"M";"Sub-Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1745";"10551";567;99;5,199999809;NA;NA;NA;NA;0,209722222;274;2;"2017_2018";"Oosterschelde";2,43187440190775;0,4;123;0,919225816;65;70,1;83,7;8,296665955;7,4;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1746";"10552";525;98;4,699999809;-0,234285727888398;0,4416950201;-4,89566081022627;0,00742344572;0,207638889;272;2;"2017_2018";"Oosterschelde";2,43187440190775;0,55;129;0,919225816;69,8;72,9;82,8;11,39305814;8,8;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1747";"10553";558;97;4,800000191;NA;NA;NA;NA;0,206944444;256;2;"2017_2018";"Oosterschelde";2,43187440190775;0,518;115,4000015;0,919225816;64,3;69,7;83,9;6,66494898;6,4;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1748";"10554";532;98;6;-0,261258574967437;0,4350543478;-4,98497554744456;0,00679347826;0,203472222;268;2;"2017_2018";"Oosterschelde";2,43187440190775;0,354;114,5;0,919225816;70,1;73,1;82,7;9,771612039;6,7;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1749";"10555";497;98;4,199999809;NA;NA;NA;NA;0,202777778;263;2;"2017_2018";"Oosterschelde";2,43187440190775;NA;118,0999985;0,919225816;66,1;70,7;83,4;8,449791212;NA;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1750";"10556";519;98;4,199999809;-0,373716409801497;0,4076433121;-5,00511282683738;0,00665894615;0,254861111;273;2;"2017_2018";"Oosterschelde";2,43187440190775;NA;125,4000015;0,919225816;67,6;71,6;83,1;9,312332026;8;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1751";"10557";557;98;5,699999809;-0,26733107821698;0,4335624284;-4,85463104599592;0,00773195876;0,200694444;268;2;"2017_2018";"Oosterschelde";2,43187440190775;0,315;125,5;0,919225816;61,4;62,6;79,6;6,765665692;6,6;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1752";"10558";518;95;4,5;-0,249791198690601;0,4378748929;-4,97587130211177;0,00685518423;0,25625;265;2;"2017_2018";"Oosterschelde";2,43187440190775;0,162;116,4000015;0,919225816;NA;NA;NA;7,364388091;7,8;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1753";"10559";448;96;4,5;NA;NA;NA;NA;0,265277778;262;2;"2017_2018";"Oosterschelde";2,43187440190775;0,259;118,5;0,919225816;61,9;68,2;84,7;9,730905953;9;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1754";"10560";502;97;5,099999905;-0,282456717607753;0,4298515822;-5,13018044554694;0,00588070568;0,263888889;272;2;"2017_2018";"Oosterschelde";2,43187440190775;0,301;127,4000015;0,919225816;61,6;68;84,8;NA;7,9;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1755";"10561";568;97;4,5;NA;NA;NA;NA;0,2625;257;2;"2017_2018";"Oosterschelde";2,43187440190775;NA;118,1999969;0,919225816;65,8;70,5;83,5;8,683902597;NA;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1756";"10562";509;97;3,799999952;-0,245068912039443;0,4390375777;-5,03125458205641;0,00648824006;0,261111111;263;2;"2017_2018";"Oosterschelde";2,43187440190775;0,151;117,8000031;0,919225816;NA;NA;NA;7,825986223;7,7;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1757";"10563";605;96;5,699999809;NA;NA;NA;NA;0,259722222;266;2;"2017_2018";"Oosterschelde";2,43187440190775;NA;121,3000031;0,919225816;NA;NA;NA;9,200356284;NA;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1758";"10564";474;97;5;NA;NA;NA;NA;0,274305556;266;2;"2017_2018";"Oosterschelde";2,43187440190775;0,597;121;0,919225816;65,8;70,5;83,5;5,703476324;8,6;79;3;2;"M";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1759";"10565";468;91;3,400000095;-0,360993769801321;0,4107190236;-5,18445520566841;0,0055717697;0,202083333;265;2;"2017_2018";"Oosterschelde";2,43187440190775;0,435;125,5;0,919225816;71,3;73,8;82,6;13,25946633;7,6;79;3;1;"F";"Adult";3;69,9158399753538;51,68503571;3,847695112;"66902248";"Prunjepolder, Oosterschelde";"Oosterschelde";"19-1-2018";"2017_2018"
"1760";"10566";557;98;4,099999905;0,0627680870644778;0,5156868718;-5,14626973738658;0,00578738958;0,163194444;250;2;"2017_2018";"Ameland";1,42864570365016;NA;114,5999985;0,806690213;64,7;53,6;68;15,40630016;7,6;81;2;2;"M";"Sub-Adult";3;119,727926053428;53,42425156;5,67238903;"66902249";"Ameland, Vogelpolle";"Ameland";"21-1-2018";"2017_2018"
"1761";"10567";567;93;3,900000095;-0,0311665921775427;0,4922089826;-5,25504138309401;0,00519401161;0,086805556;266;2;"2017_2018";"Ameland";2,0742708150569;NA;112,1999969;0,888377172;72,4;74,5;82,5;12,4219802;8,1;81;3;2;"M";"Adult";3;119,727926053428;53,42425156;5,67238903;"66902249";"Ameland, Vogelpolle";"Ameland";"21-1-2018";"2017_2018"
"1762";"10568";491;95;4,5;-0,260784270170725;0,435170927;-4,94288388725861;0,00708346166;0,178472222;262;2;"2017_2018";"Ameland";2,0742708150569;0,496;110,1999969;0,888377172;65,4;70,3;83,6;14,27542761;5,4;81;3;2;"M";"Adult";3;119,727926053428;53,42425156;5,67238903;"66902249";"Ameland, Vogelpolle";"Ameland";"21-1-2018";"2017_2018"
"1763";"10569";492;96;4;NA;NA;-3,98001537671867;0,01834261382;0,176388889;276;2;"2017_2018";"Ameland";2,0742708150569;0,876;114,5;0,888377172;78,4;78,2;82,8;9,683135225;5,9;81;3;2;"M";"Adult";3;119,727926053428;53,42425156;5,67238903;"66902249";"Ameland, Vogelpolle";"Ameland";"21-1-2018";"2017_2018"
"1764";"10570";558;94;4;-0,173622783050847;0,4567030148;-5,14878563192553;0,00577293137;0,175694444;269;2;"2017_2018";"Ameland";1,42864570365016;0,739;125,5999985;0,806690213;63,4;67,6;82,7;NA;6,1;81;2;1;"F";"Sub-Adult";3;119,727926053428;53,42425156;5,67238903;"66902249";"Ameland, Vogelpolle";"Ameland";"21-1-2018";"2017_2018"
"1765";"10571";532;97;4,400000095;-0,212891622690992;0,4469772052;-5,23743880624447;0,00528576148;0,173611111;270;2;"2017_2018";"Ameland";2,0742708150569;0,383;114,5999985;0,888377172;63,3;69,1;84,2;13,0629347;5,8;81;3;2;"M";"Adult";3;119,727926053428;53,42425156;5,67238903;"66902249";"Ameland, Vogelpolle";"Ameland";"21-1-2018";"2017_2018"
"1766";"10572";563;101;3,200000048;NA;NA;NA;NA;0,172222222;263;2;"2017_2018";"Ameland";2,0742708150569;0,573;128,6000061;0,888377172;64;69,5;84;15,40835419;6,6;81;3;1;"F";"Adult";3;119,727926053428;53,42425156;5,67238903;"66902249";"Ameland, Vogelpolle";"Ameland";"21-1-2018";"2017_2018"
"1767";"10573";513;94;4,5;-0,239029261601934;0,4405255878;-5,01867307922372;0,00656984786;0,170138889;260;2;"2017_2018";"Ameland";2,0742708150569;0,499;116,3000031;0,888377172;70,5;73,4;82,7;9,488161571;6,2;81;3;2;"M";"Adult";3;119,727926053428;53,42425156;5,67238903;"66902249";"Ameland, Vogelpolle";"Ameland";"21-1-2018";"2017_2018"
"1768";"10574";630;96;3,299999952;-0,0581338650427117;0,4854706254;-5,34742493963021;0,00473783955;0,16875;268;2;"2017_2018";"Ameland";2,0742708150569;0,926;125;0,888377172;63;68,9;84,3;9,063230988;7,6;81;3;1;"F";"Adult";3;119,727926053428;53,42425156;5,67238903;"66902249";"Ameland, Vogelpolle";"Ameland";"21-1-2018";"2017_2018"
"1769";"10575";521;98;3,900000095;-0,16509554916432;0,4588196065;-4,95448477571762;0,00700233411;0,180555556;271;2;"2017_2018";"Ameland";1,42864570365016;0,35;116,6999969;0,806690213;69,1;63,5;74,4;21,30164813;6,1;81;2;2;"M";"Sub-Adult";3;119,727926053428;53,42425156;5,67238903;"66902249";"Ameland, Vogelpolle";"Ameland";"21-1-2018";"2017_2018"
"1770";"10576";501;92;3,700000048;-0,148620903983145;0,4629130142;-4,94334165853012;0,00708024275;0,165972222;264;2;"2017_2018";"Ameland";1,42864570365016;NA;123;0,806690213;74,8;57,7;66,1;14,3476726;NA;81;2;1;"F";"Sub-Adult";3;119,727926053428;53,42425156;5,67238903;"66902249";"Ameland, Vogelpolle";"Ameland";"21-1-2018";"2017_2018"
